COUNTY,M-Y,A1,A2,A3,B1,B2,B3,B4,C1,C2,C3,C4
San Bernardino,Jul-14,270,16,0,58,5,39,101,33,U,66,46
San Bernardino,Aug-14,294,19,0,55,9,49,113,36,U,62,43
San Bernardino,Sep-14,307,15,2,72,122,61,183,103,U,67,56
San Bernardino,Oct-14,259,15,0,78,111,54,165,70,8,49,29
San Bernardino,Nov-14,149,9,0,59,97,61,158,81,8,49,34
San Bernardino,Dec-14,169,U,0,65,100,50,150,76,12,55,36
San Bernardino,Jan-15,122,12,0,73,141,108,249,116,61,56,53
San Bernardino,Feb-15,144,17,0,61,130,76,206,107,47,65,58
San Bernardino,Mar-15,163,12,0,97,156,74,230,111,43,58,54
San Bernardino,Apr-15,171,24,0,65,111,38,149,63,6,49,31
San Bernardino,May-15,126,8,0,82,143,84,227,156,69,67,56
San Bernardino,Jun-15,133,3,0,80,153,72,225,101,28,72,49
San Bernardino,Jul-15,158,5,1,74,137,123,260,165,73,71,55
San Bernardino,Aug-15,131,4,0,73,128,80,208,145,56,70,53
San Bernardino,Sep-15,171,6,0,62,137,118,255,131,61,84,78
San Bernardino,Oct-15,154,8,0,72,148,110,258,142,63,63,54
San Bernardino,Nov-15,131,6,1,63,124,67,191,90,26,57,49
San Bernardino,Dec-15,155,11,0,70,103,47,150,75,8,44,33
San Bernardino,Jan-16,142,3,1,72,142,104,246,118,53,61,55
San Bernardino,Feb-16,126,4,0,55,129,79,208,137,58,65,57
San Bernardino,Mar-16,152,5,0,84,160,67,227,105,32,62,51
San Bernardino,Apr-16,128,6,0,65,130,107,237,144,72,72,65
San Bernardino,May-16,128,5,0,89,183,111,294,183,89,83,68
San Bernardino,Jun-16,145,5,0,91,174,89,263,140,31,78,66
San Bernardino,Jul-16,154,3,0,78,131,66,197,115,3,50,33
San Bernardino,Aug-16,166,2,0,82,166,122,288,192,64,100,87
San Bernardino,Sep-16,166,4,0,83,186,95,281,168,59,93,77
San Bernardino,Oct-16,152,4,0,93,181,76,257,110,24,66,53
San Bernardino,Nov-16,133,6,0,69,112,49,161,86,6,58,43
San Bernardino,Dec-16,151,14,1,76,157,69,226,121,33,65,60
San Bernardino,Jan-17,172,14,0,54,120,78,198,105,14,55,43
San Bernardino,Feb-17,135,6,1,55,114,51,165,74,9,52,44
San Bernardino,Mar-17,199,17,0,74,171,59,230,97,19,61,44
San Bernardino,Apr-17,165,7,0,60,98,45,143,88,3,53,43
San Bernardino,May-17,180,11,0,77,137,72,209,95,11,101,83
San Bernardino,Jun-17,176,16,0,68,135,84,219,93,12,74,62
San Bernardino,Jul-17,142,7,0,74,179,118,297,125,57,64,62
San Bernardino,Aug-17,217,11,0,84,203,115,318,133,54,79,69
San Bernardino,Sep-17,158,14,1,67,139,75,214,103,21,62,54
San Bernardino,Oct-17,183,15,0,76,112,58,170,91,9,59,41
San Bernardino,Nov-17,162,14,0,70,116,72,118,88,15,6,53
San Bernardino,Dec-17,148,12,1,49,76,48,124,63,2,54,39
San Bernardino,Jan-18,169,14,1,75,128,68,196,102,10,75,63
San Bernardino,Feb-18,154,10,0,62,164,94,258,131,42,75,68
San Bernardino,Mar-18,161,16,0,66,124,84,208,115,13,67,57
San Bernardino,Apr-18,178,14,1,62,93,43,136,83,5,75,60
San Bernardino,May-18,191,25,0,72,141,75,216,111,6,76,69
San Bernardino,Jun-18,161,15,0,68,138,84,222,106,15,89,75
San Bernardino,Jul-18,177,11,0,82,132,66,198,81,13,82,66
San Bernardino,Aug-18,181,18,1,91,187,114,301,82,38,65,51
San Bernardino,Sep-18,148,15,0,86,139,60,199,52,13,61,46
San Diego,Oct-11,109,0,0,6,4,2,1,361,13,75,3
San Diego,Nov-11,140,0,0,20,22,14,6,416,61,186,6
San Diego,Dec-11,113,0,0,49,43,21,11,561,162,164,12
San Diego,Jan-12,115,0,0,121,98,53,22,610,313,185,14
San Diego,Feb-12,105,0,0,119,92,62,27,456,258,166,11
San Diego,Mar-12,117,0,0,145,108,73,31,425,257,145,8
San Diego,Apr-12,115,0,0,167,114,91,20,417,222,156,11
San Diego,May-12,112,0,0,202,112,102,20,395,168,153,3
San Diego,Jun-12,90,0,0,248,124,107,11,430,131,127,4
San Diego,Jul-12,126,0,0,245,143,121,16,403,121,145,9
San Diego,Aug-12,146,0,0,295,181,129,15,440,150,132,9
San Diego,Sep-12,128,0,0,274,131,122,8,378,120,137,8
San Diego,Oct-12,123,0,0,311,152,151,6,364,124,115,2
San Diego,Nov-12,112,0,0,275,154,130,13,314,92,105,3
San Diego,Dec-12,120,0,0,291,182,123,29,282,108,91,3
San Diego,Jan-13,152,0,0,343,212,136,22,328,102,101,1
San Diego,Feb-13,108,0,0,306,178,147,12,287,82,88,2
San Diego,Mar-13,117,0,0,145,108,73,31,425,257,145,8
San Diego,Apr-13,125,0,0,296,155,126,16,256,90,88,3
San Diego,May-13,140,0,0,379,198,158,21,271,87,94,5
San Diego,Jun-13,164,0,0,389,214,144,30,245,91,98,1
San Diego,Jul-13,176,0,0,406,202,150,21,237,13,89,2
San Diego,Aug-13,170,0,0,373,200,119,28,244,82,88,5
San Diego,Sep-13,141,0,0,326,212,127,30,192,68,91,5
San Diego,Oct-13,173,0,0,363,238,147,21,271,99,96,15
San Diego,Nov-13,158,0,0,300,219,135,5,198,96,76,9
San Diego,Dec-13,196,0,0,261,203,97,48,221,84,81,6
San Diego,Jan-14,185,0,0,287,247,122,39,245,83,99,12
San Diego,Feb-14,165,0,0,245,192,114,21,206,85,67,6
San Diego,Mar-14,186,0,0,302,203,140,41,179,87,64,4
San Diego,Apr-14,184,0,0,332,199,127,48,207,72,66,10
San Diego,May-14,174,0,0,253,209,110,54,217,93,71,5
San Diego,Jun-14,164,0,0,273,200,113,43,200,77,59,3
San Diego,Jul-14,204,0,0,292,230,127,34,218,94,68,10
San Diego,Aug-14,189,0,0,300,212,150,43,197,61,75,9
San Diego,Sep-14,188,0,0,284,210,113,32,201,89,63,3
San Diego,Oct-14,211,0,0,314,252,118,22,188,59,67,5
San Diego,Nov-14,117,0,0,224,221,97,53,183,49,52,3
San Diego,Dec-14,150,0,0,254,231,95,52,180,89,59,11
San Diego,Jan-15,143,0,0,280,310,122,63,220,41,71,6
San Diego,Feb-15,108,0,0,236,227,99,37,195,69,62,6
San Diego,Mar-15,125,0,0,218,228,105,23,217,66,70,8
San Diego,Apr-15,128,0,0,257,241,105,24,240,92,92,8
San Diego,May-15,143,0,0,202,241,104,64,249,65,91,9
San Diego,Jun-15,161,0,0,220,222,95,46,241,74,80,8
San Diego,Jul-15,160,0,0,242,238,123,23,235,75,112,21
San Diego,Aug-15,145,0,0,226,246,101,61,265,73,99,17
San Diego,Sep-15,162,0,0,226,219,87,39,262,83,88,19
San Diego,Oct-15,182,0,0,219,224,83,40,284,75,98,17
San Diego,Nov-15,140,0,0,212,222,91,34,206,71,88,11
San Diego,Dec-15,159,0,0,227,223,83,35,209,90,92,19
San Diego,Jan-16,177,0,0,215,242,101,37,244,43,100,10
San Diego,Feb-16,122,0,0,196,229,96,50,249,73,75,12
San Diego,Mar-16,196,0,0,211,207,97,39,216,75,85,17
San Diego,Apr-16,157,0,0,209,243,110,69,224,49,85,12
San Diego,May-16,202,0,0,213,258,101,57,223,66,80,10
San Diego,Jun-16,192,0,0,201,261,109,44,213,54,76,13
San Diego,Jul-16,151,0,0,199,228,85,56,212,46,87,11
San Diego,Aug-16,158,0,0,283,294,115,31,241,63,81,11
San Diego,Sep-16,186,0,0,260,264,110,44,225,46,64,8
San Diego,Oct-16,157,0,0,177,244,92,59,182,37,80,5
San Diego,Nov-16,121,0,0,179,219,82,48,182,64,65,13
San Diego,Dec-16,149,0,0,213,277,104,87,188,43,70,12
San Diego,Jan-17,163,0,0,186,280,99,83,189,59,78,8
San Diego,Feb-17,150,0,0,181,238,105,63,158,45,60,11
San Diego,Mar-17,177,0,0,182,282,96,90,190,50,97,11
San Diego,Apr-17,176,0,0,162,245,106,111,191,50,75,4
San Diego,May-17,177,0,0,163,243,88,94,187,72,78,12
San Diego,Jun-17,172,0,0,197,255,97,65,211,53,94,12
San Diego,Jul-17,145,0,0,155,237,85,96,203,45,91,7
San Diego,Aug-17,201,0,0,183,287,80,102,229,74,87,9
San Diego,Sep-17,178,0,0,193,272,112,99,230,66,66,10
San Diego,Oct-17,170,0,0,201,243,90,110,226,91,67,11
San Diego,Nov-17,158,0,0,245,260,113,91,227,71,91,15
San Diego,Dec-17,131,0,0,160,253,102,118,215,69,76,12
San Diego,Jan-18,204,0,0,195,330,125,163,220,71,98,13
San Diego,Feb-18,184,0,0,164,247,95,123,207,59,80,14
San Diego,Mar-18,165,0,0,181,287,132,148,252,62,82,4
San Diego,Apr-18,191,0,0,200,259,116,135,228,58,102,17
San Diego,May-18,151,0,0,254,269,109,120,234,56,89,14
San Diego,Jun-18,160,0,0,253,277,122,131,242,56,109,18
San Diego,Jul-18,177,0,0,351,190,133,130,235,51,116,27
San Diego,Aug-18,202,0,0,301,233,142,141,267,61,102,29
San Diego,Sep-18,155,0,0,302,188,127,135,248,42,123,26
San Francisco,Oct-11,22,0,0,0,0,2,0,45,48,166,1
San Francisco,Nov-11,21,0,0,0,2,7,1,57,167,116,1
San Francisco,Dec-11,14,1,0,7,10,5,2,57,108,108,4
San Francisco,Jan-12,22,0,0,0,12,19,8,97,161,121,8
San Francisco,Feb-12,12,0,0,3,8,11,3,74,191,118,16
San Francisco,Mar-12,21,0,0,8,2,5,6,76,183,117,23
San Francisco,Apr-12,22,1,0,9,8,29,13,66,156,118,26
San Francisco,May-12,28,0,0,1,3,8,7,22,177,42,17
San Francisco,Jun-12,16,0,0,7,7,20,9,69,160,101,23
San Francisco,Jul-12,19,1,0,12,15,16,16,70,135,84,15
San Francisco,Aug-12,18,1,0,13,6,30,19,88,170,123,20
San Francisco,Sep-12,12,0,0,14,12,18,16,68,156,115,19
San Francisco,Oct-12,19,0,0,8,8,17,11,101,166,104,1
San Francisco,Nov-12,18,0,0,10,11,18,12,81,138,107,14
San Francisco,Dec-12,19,2,0,18,7,6,18,77,103,93,11
San Francisco,Jan-13,19,1,1,23,17,18,14,85,156,104,17
San Francisco,Feb-13,11,1,0,24,6,14,19,68,111,85,12
San Francisco,Mar-13,12,2,1,14,14,19,13,77,139,98,11
San Francisco,Apr-13,9,1,1,28,6,15,4,36,124,74,14
San Francisco,May-13,23,1,0,16,13,21,19,81,101,93,15
San Francisco,Jun-13,18,1,0,19,7,17,9,64,97,78,4
San Francisco,Jul-13,17,2,0,14,14,18,16,42,54,100,4
San Francisco,Aug-13,18,0,0,14,10,22,22,60,12,100,0
San Francisco,Sep-13,10,0,0,16,12,24,20,66,19,73,12
San Francisco,Oct-13,14,0,0,16,12,24,18,66,27,73,6
San Francisco,Nov-13,18,1,0,7,15,18,33,44,31,85,3
San Francisco,Dec-13,11,0,0,11,10,23,21,56,36,95,6
San Francisco,Jan-14,15,0,0,6,10,25,25,72,32,99,2
San Francisco,Feb-14,19,1,0,9,12,32,14,63,44,95,7
San Francisco,Mar-14,13,0,0,5,12,20,16,47,43,69,11
San Francisco,Apr-14,11,0,0,7,10,22,20,57,39,72,10
San Francisco,May-14,11,0,0,14,15,22,27,54,25,56,9
San Francisco,Jun-14,4,2,0,6,9,15,14,58,30,68,7
San Francisco,Jul-14,5,0,0,10,14,21,10,59,35,71,9
San Francisco,Aug-14,8,0,1,14,15,26,17,45,26,67,5
San Francisco,Sep-14,8,1,0,21,17,33,14,57,30,63,6
San Francisco,Oct-14,12,1,1,10,13,24,16,46,12,48,6
San Francisco,Nov-14,6,0,0,13,11,14,0,43,6,53,1
San Francisco,Dec-14,15,1,0,7,6,26,4,49,4,52,4
San Francisco,Jan-15,5,0,0,7,19,19,6,42,6,45,4
San Francisco,Feb-15,2,0,0,10,14,21,7,36,3,45,14
San Francisco,Mar-15,6,2,0,17,26,16,16,35,5,47,2
San Francisco,Apr-15,11,1,0,5,11,20,5,34,2,39,2
San Francisco,May-15,7,0,0,2,12,12,12,43,2,29,1
San Francisco,Jun-15,5,0,0,9,15,10,9,25,2,42,0
San Francisco,Jul-15,8,0,0,4,18,17,6,33,1,32,4
San Francisco,Aug-15,6,1,0,8,14,22,6,31,2,32,3
San Francisco,Sep-15,8,2,0,18,6,18,10,30,3,46,4
San Francisco,Oct-15,12,3,1,11,18,12,8,30,2,56,12
San Francisco,Nov-15,5,1,0,9,16,14,6,24,1,36,2
San Francisco,Dec-15,3,1,0,3,9,12,9,23,2,32,1
San Francisco,Jan-16,0,1,0,6,17,6,0,32,1,29,4
San Francisco,Feb-16,4,1,0,15,7,5,7,19,2,32,3
San Francisco,Mar-16,7,0,0,15,9,10,6,32,2,37,0
San Francisco,Apr-16,U,U,U,U,U,U,U,U,U,U,U
San Francisco,May-16,U,U,U,U,U,U,U,U,U,U,U
San Francisco,Jun-16,U,U,U,U,U,U,U,U,U,U,U
San Francisco,Jul-16,U,U,U,U,U,U,U,U,U,U,U
San Francisco,Aug-16,U,U,U,U,U,U,U,U,U,U,U
San Francisco,Sep-16,U,U,U,U,U,U,U,U,U,U,U
San Francisco,Oct-16,U,U,U,U,U,U,U,U,U,U,U
San Francisco,Nov-16,U,U,U,U,U,U,U,U,U,U,U
San Francisco,Dec-16,U,U,U,U,U,U,U,U,U,U,U
San Francisco,Jan-17,U,U,U,U,U,U,U,U,U,U,U
San Francisco,Feb-17,U,U,U,U,U,U,U,U,U,U,U
San Francisco,Mar-17,U,U,U,U,U,U,U,U,U,U,U
San Francisco,Apr-17,U,U,U,U,U,U,U,U,U,U,U
San Francisco,May-17,U,U,U,U,U,U,U,U,U,U,U
San Francisco,Jun-17,U,U,U,U,U,U,U,U,U,U,U
San Francisco,Jul-17,U,U,U,U,U,U,U,U,U,U,U
San Francisco,Aug-17,U,U,U,U,U,U,U,U,U,U,U
San Francisco,Sep-17,U,U,U,U,U,U,U,U,U,U,U
San Francisco,Oct-17,U,U,U,U,U,U,U,U,U,U,U
San Francisco,Nov-17,U,U,U,U,U,U,U,U,U,U,U
San Francisco,Dec-17,U,U,U,U,U,U,U,U,U,U,U
San Francisco,Jan-18,U,U,U,U,U,U,U,U,U,U,U
San Francisco,Feb-18,U,U,U,U,U,U,U,U,U,U,U
San Francisco,Mar-18,U,U,U,U,U,U,U,U,U,U,U
San Francisco,Apr-18,U,U,U,U,U,U,U,U,U,U,U
San Francisco,May-18,U,U,U,U,U,U,U,U,U,U,U
San Francisco,Jun-18,U,U,U,U,U,U,U,U,U,U,U
San Francisco,Jul-18,U,U,U,U,U,U,U,U,U,U,U
San Francisco,Aug-18,U,U,U,U,U,U,U,U,U,U,U
San Francisco,Sep-18,U,U,U,U,U,U,U,U,U,U,U
San Joaquin,Oct-11,37,0,0,0,0,1,0,71,136,73,24
San Joaquin,Nov-11,32,1,0,0,0,1,0,81,119,55,35
San Joaquin,Dec-11,32,5,0,0,2,1,1,100,154,65,18
San Joaquin,Jan-12,36,1,2,1,5,1,0,109,150,69,29
San Joaquin,Feb-12,25,0,0,2,12,5,6,120,185,69,23
San Joaquin,Mar-12,35,3,0,2,17,13,11,125,212,90,27
San Joaquin,Apr-12,32,3,0,4,16,8,6,131,203,96,31
San Joaquin,May-12,36,6,1,18,26,11,6,122,205,103,39
San Joaquin,Jun-12,24,0,0,8,40,14,25,88,136,79,28
San Joaquin,Jul-12,34,1,1,13,35,21,20,100,31,98,40
San Joaquin,Aug-12,38,8,2,12,46,15,38,125,34,105,39
San Joaquin,Sep-12,36,8,0,12,30,13,15,126,65,74,26
San Joaquin,Oct-12,38,6,0,14,44,20,35,106,45,81,28
San Joaquin,Nov-12,27,6,2,12,17,6,19,113,27,75,17
San Joaquin,Dec-12,37,6,1,8,31,11,42,124,49,82,22
San Joaquin,Jan-13,38,3,1,12,17,17,28,105,54,73,24
San Joaquin,Feb-13,18,1,0,10,32,13,45,90,66,60,23
San Joaquin,Mar-13,29,4,1,12,24,13,65,82,38,74,39
San Joaquin,Apr-13,32,4,2,13,23,15,44,96,46,71,16
San Joaquin,May-13,28,4,1,10,27,20,50,89,39,62,13
San Joaquin,Jun-13,31,3,3,9,25,15,50,78,30,77,16
San Joaquin,Jul-13,28,12,0,11,21,10,35,62,26,49,18
San Joaquin,Aug-13,26,2,2,11,30,17,39,61,12,57,15
San Joaquin,Sep-13,28,7,1,6,24,8,33,47,3,64,10
San Joaquin,Oct-13,30,4,3,10,36,17,56,63,4,61,21
San Joaquin,Nov-13,25,6,3,8,19,18,46,47,2,43,9
San Joaquin,Dec-13,31,6,0,4,22,12,40,59,2,54,14
San Joaquin,Jan-14,23,3,1,7,27,8,55,44,3,43,11
San Joaquin,Feb-14,26,1,3,13,27,13,37,35,1,43,4
San Joaquin,Mar-14,30,2,1,8,31,13,44,37,3,47,12
San Joaquin,Apr-14,30,3,2,10,27,20,63,40,4,42,12
San Joaquin,May-14,23,0,1,10,27,10,43,48,5,37,8
San Joaquin,Jun-14,21,2,2,13,34,15,59,52,8,35,8
San Joaquin,Jul-14,20,4,2,6,32,12,55,37,7,42,9
San Joaquin,Aug-14,25,1,3,10,41,17,66,48,5,34,12
San Joaquin,Sep-14,20,1,1,9,31,12,56,29,4,24,2
San Joaquin,Oct-14,37,1,1,3,25,21,65,38,4,31,4
San Joaquin,Nov-14,12,3,0,6,26,16,35,27,4,28,8
San Joaquin,Dec-14,23,4,1,7,29,12,43,33,1,43,9
San Joaquin,Jan-15,19,3,1,13,31,16,41,42,2,27,4
San Joaquin,Feb-15,20,2,1,14,16,10,32,41,5,25,8
San Joaquin,Mar-15,10,4,2,9,33,12,40,32,2,35,10
San Joaquin,Apr-15,14,2,1,13,35,15,47,36,2,20,9
San Joaquin,May-15,10,4,2,10,23,12,38,32,6,24,9
San Joaquin,Jun-15,16,1,2,5,23,16,32,58,6,25,8
San Joaquin,Jul-15,11,1,0,7,23,28,35,63,3,23,2
San Joaquin,Aug-15,8,0,0,6,24,36,35,56,5,19,6
San Joaquin,Sep-15,14,0,1,10,26,29,44,65,6,17,5
San Joaquin,Oct-15,9,0,0,6,25,35,39,44,7,31,9
San Joaquin,Nov-15,7,1,0,7,16,19,28,37,4,13,3
San Joaquin,Dec-15,9,1,0,5,20,33,35,33,6,26,3
San Joaquin,Jan-16,6,1,1,3,18,21,31,39,4,18,3
San Joaquin,Feb-16,8,0,0,9,23,17,27,46,2,21,2
San Joaquin,Mar-16,12,0,0,5,25,29,43,42,6,16,1
San Joaquin,Apr-16,11,1,1,4,12,38,38,48,9,17,3
San Joaquin,May-16,6,1,0,8,26,26,36,45,7,32,6
San Joaquin,Jun-16,8,1,0,8,22,31,35,49,7,27,6
San Joaquin,Jul-16,5,0,0,8,20,28,35,38,12,21,3
San Joaquin,Aug-16,8,0,0,6,33,28,48,59,7,23,4
San Joaquin,Sep-16,14,0,1,6,28,25,47,50,10,18,6
San Joaquin,Oct-16,11,0,0,10,27,25,33,45,4,22,10
San Joaquin,Nov-16,15,0,1,8,24,29,42,41,11,18,7
San Joaquin,Dec-16,10,0,0,5,19,23,36,29,4,23,8
San Joaquin,Jan-17,5,0,0,7,31,33,44,29,6,16,6
San Joaquin,Feb-17,7,0,0,4,29,31,44,32,2,18,5
San Joaquin,Mar-17,16,0,0,7,32,30,47,48,8,26,9
San Joaquin,Apr-17,8,0,0,15,23,27,42,40,9,28,4
San Joaquin,May-17,14,0,0,6,27,21,43,48,9,23,6
San Joaquin,Jun-17,8,0,0,5,37,41,48,43,6,19,3
San Joaquin,Jul-17,6,1,0,4,40,24,31,40,9,23,5
San Joaquin,Aug-17,10,0,0,5,40,25,27,37,11,20,7
San Joaquin,Sep-17,17,0,0,3,31,32,25,36,5,29,5
San Joaquin,Oct-17,16,0,0,2,45,31,33,38,2,18,2
San Joaquin,Nov-17,9,0,0,3,30,34,21,34,1,24,7
San Joaquin,Dec-17,10,0,0,2,42,24,20,51,5,17,3
San Joaquin,Jan-18,14,0,0,7,44,29,31,34,7,21,4
San Joaquin,Feb-18,13,0,0,4,32,28,20,45,4,19,5
San Joaquin,Mar-18,8,0,0,5,38,24,23,41,5,22,10
San Joaquin,Apr-18,6,0,0,4,32,29,23,49,11,12,5
San Joaquin,May-18,2,0,0,7,41,31,34,44,5,22,0
San Joaquin,Jun-18,8,0,0,3,35,31,25,37,3,14,0
San Joaquin,Jul-18,22,0,0,3,38,25,21,44,10,24,6
San Joaquin,Aug-18,8,1,0,1,39,37,31,44,2,24,6
San Joaquin,Sep-18,13,0,0,4,44,25,28,45,7,21,1
San Luis Obispo,Oct-11,17,0,0,1,0,1,0,0,3,0,14
San Luis Obispo,Nov-11,14,0,0,6,3,1,4,0,24,0,19
San Luis Obispo,Dec-11,18,0,0,5,0,5,5,4,8,9,21
San Luis Obispo,Jan-12,22,0,0,3,3,11,8,25,22,24,30
San Luis Obispo,Feb-12,18,0,0,11,3,6,8,19,14,25,23
San Luis Obispo,Mar-12,15,0,0,7,9,7,7,25,19,22,22
San Luis Obispo,Apr-12,14,0,0,7,5,5,7,25,25,36,21
San Luis Obispo,May-12,21,0,0,6,12,6,11,20,23,31,21
San Luis Obispo,Jun-12,18,1,0,9,9,5,10,17,9,21,30
San Luis Obispo,Jul-12,20,2,0,7,6,10,9,25,16,29,25
San Luis Obispo,Aug-12,17,2,0,10,5,3,5,21,23,28,28
San Luis Obispo,Sep-12,19,0,0,7,6,5,6,15,15,26,19
San Luis Obispo,Oct-12,20,0,1,17,4,4,13,33,23,25,18
San Luis Obispo,Nov-12,21,0,1,7,3,3,6,14,9,17,18
San Luis Obispo,Dec-12,22,0,1,16,2,3,1,14,16,21,20
San Luis Obispo,Jan-13,35,2,0,10,3,2,7,17,9,25,17
San Luis Obispo,Feb-13,26,2,1,26,3,3,5,17,11,22,21
San Luis Obispo,Mar-13,15,2,1,19,2,5,8,16,15,26,19
San Luis Obispo,Apr-13,20,8,2,17,7,3,6,12,8,10,17
San Luis Obispo,May-13,34,3,1,8,4,3,5,18,11,22,16
San Luis Obispo,Jun-13,18,4,4,14,5,2,8,16,18,11,15
San Luis Obispo,Jul-13,31,5,4,15,6,8,5,8,5,13,6
San Luis Obispo,Aug-13,32,6,4,11,1,10,14,14,1,27,0
San Luis Obispo,Sep-13,21,5,2,15,5,1,4,7,2,20,1
San Luis Obispo,Oct-13,23,5,2,21,5,8,12,8,1,28,6
San Luis Obispo,Nov-13,16,5,5,10,3,3,4,8,2,18,8
San Luis Obispo,Dec-13,19,2,2,18,6,10,12,10,6,18,5
San Luis Obispo,Jan-14,17,1,8,10,5,10,13,10,1,19,6
San Luis Obispo,Feb-14,15,4,3,8,2,7,4,5,2,14,7
San Luis Obispo,Mar-14,31,4,3,15,10,6,16,7,3,12,7
San Luis Obispo,Apr-14,39,2,0,9,5,8,11,6,4,11,9
San Luis Obispo,May-14,31,1,3,5,4,3,5,4,1,14,2
San Luis Obispo,Jun-14,21,3,2,12,3,12,7,8,2,4,4
San Luis Obispo,Jul-14,22,3,2,10,4,5,8,10,2,15,6
San Luis Obispo,Aug-14,27,1,2,6,7,3,6,11,5,13,5
San Luis Obispo,Sep-14,26,6,1,2,4,7,15,6,4,7,6
San Luis Obispo,Oct-14,20,1,3,3,7,6,9,12,1,12,1
San Luis Obispo,Nov-14,8,2,3,4,7,2,5,11,4,9,5
San Luis Obispo,Dec-14,18,1,2,2,2,1,6,8,5,11,3
San Luis Obispo,Jan-15,15,2,2,5,6,8,9,8,4,8,5
San Luis Obispo,Feb-15,9,1,0,3,5,4,7,11,6,7,3
San Luis Obispo,Mar-15,12,1,0,1,6,3,5,5,7,7,5
San Luis Obispo,Apr-15,18,1,1,4,4,2,6,9,4,8,6
San Luis Obispo,May-15,16,1,3,2,3,3,2,6,5,9,5
San Luis Obispo,Jun-15,11,2,2,3,6,4,10,10,3,12,4
San Luis Obispo,Jul-15,16,3,2,4,8,6,9,10,6,13,8
San Luis Obispo,Aug-15,14,0,1,4,6,4,7,12,7,12,7
San Luis Obispo,Sep-15,24,3,2,7,5,4,4,12,5,17,16
San Luis Obispo,Oct-15,29,0,0,4,4,6,5,13,11,14,14
San Luis Obispo,Nov-15,11,0,2,3,4,6,7,10,8,9,6
San Luis Obispo,Dec-15,18,1,2,2,2,2,4,10,7,6,9
San Luis Obispo,Jan-16,16,1,1,3,0,3,1,6,5,7,2
San Luis Obispo,Feb-16,15,0,1,4,0,1,1,8,7,10,1
San Luis Obispo,Mar-16,18,0,1,6,2,2,0,11,8,11,8
San Luis Obispo,Apr-16,15,1,0,4,1,3,2,13,7,12,6
San Luis Obispo,May-16,12,0,0,4,3,7,4,4,2,12,1
San Luis Obispo,Jun-16,12,0,0,7,5,2,5,11,8,14,18
San Luis Obispo,Jul-16,18,0,0,6,2,7,4,9,2,13,7
San Luis Obispo,Aug-16,14,0,0,5,5,3,8,13,9,14,11
San Luis Obispo,Sep-16,16,1,0,2,9,5,10,11,7,13,9
San Luis Obispo,Oct-16,18,0,0,5,1,6,6,11,8,12,9
San Luis Obispo,Nov-16,27,1,0,2,5,2,8,7,8,17,9
San Luis Obispo,Dec-16,15,2,0,3,1,6,1,12,5,7,3
San Luis Obispo,Jan-17,17,2,2,6,2,2,4,6,3,11,5
San Luis Obispo,Feb-17,11,0,1,5,5,1,3,6,4,15,11
San Luis Obispo,Mar-17,21,0,2,3,7,2,6,10,7,17,14
San Luis Obispo,Apr-17,12,0,0,4,2,3,4,7,4,8,7
San Luis Obispo,May-17,14,0,0,3,4,9,6,7,6,11,10
San Luis Obispo,Jun-17,15,0,0,5,6,3,5,13,11,13,16
San Luis Obispo,Jul-17,9,0,0,1,2,6,5,7,6,21,10
San Luis Obispo,Aug-17,16,2,0,5,5,4,8,8,5,13,13
San Luis Obispo,Sep-17,21,1,0,5,7,3,6,15,12,16,12
San Luis Obispo,Oct-17,23,0,2,2,2,4,3,6,5,8,3
San Luis Obispo,Nov-17,13,0,0,5,3,2,3,14,11,12,9
San Luis Obispo,Dec-17,14,2,0,8,2,2,4,7,8,14,12
San Luis Obispo,Jan-18,14,0,0,6,2,1,3,12,9,22,16
San Luis Obispo,Feb-18,19,2,0,2,1,7,4,12,9,15,13
San Luis Obispo,Mar-18,11,3,0,2,4,5,3,9,8,15,18
San Luis Obispo,Apr-18,14,2,3,4,2,2,5,11,12,13,12
San Luis Obispo,May-18,19,0,0,9,1,2,4,11,10,20,17
San Luis Obispo,Jun-18,22,0,2,4,3,2,4,19,14,17,13
San Luis Obispo,Jul-18,20,1,3,4,5,4,5,12,7,17,14
San Luis Obispo,Aug-18,17,1,0,3,0,3,3,25,16,14,12
San Luis Obispo,Sep-18,10,1,0,7,1,4,2,11,7,19,9
San Mateo,Oct-11,17,0,0,4,2,1,1,29,14,33,18
San Mateo,Nov-11,15,0,0,6,3,3,2,35,23,24,18
San Mateo,Dec-11,15,0,0,11,6,2,0,35,20,37,23
San Mateo,Jan-12,19,1,0,10,6,6,3,30,19,37,27
San Mateo,Feb-12,17,0,0,16,16,6,5,28,16,37,26
San Mateo,Mar-12,21,2,1,14,11,4,3,32,20,40,25
San Mateo,Apr-12,15,2,0,22,13,8,4,37,15,29,22
San Mateo,May-12,21,2,0,18,17,7,5,33,11,24,12
San Mateo,Jun-12,15,1,1,12,8,3,2,23,6,40,8
San Mateo,Jul-12,11,4,1,9,2,2,4,29,21,31,30
San Mateo,Aug-12,17,5,1,18,14,9,8,37,29,27,27
San Mateo,Sep-12,22,5,0,10,8,6,4,23,21,22,22
San Mateo,Oct-12,22,6,1,21,10,9,6,30,19,30,30
San Mateo,Nov-12,19,0,0,17,12,10,7,41,20,24,11
San Mateo,Dec-12,16,1,0,29,19,7,8,29,27,18,3
San Mateo,Jan-13,25,1,0,18,13,10,9,32,18,27,13
